,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Dcaf10,58.62590551810244,-0.37001930137444095,0.26891976143970603,-1.3759468601098035,0.16883808589327887,0.908391266314132
Slc25a51,100.79098648147126,-0.08557062654286023,0.23579633192049615,-0.362900583931527,0.7166791505292878,0.9832630931646704
Shb,75.31666764702832,0.39195661196466725,0.3103423006753443,1.2629815887544813,0.20659579642059223,0.9309261509581593
Tdrd7,29.28729333003341,-0.45607888024095894,0.3474787263175492,-1.3125375618654813,0.18933882100644772,
Tstd2,14.426112841282619,-0.18209187291573425,0.4747405746937005,-0.38356079640595026,0.7013040013910445,
Ncbp1,36.32313100276629,0.17254732389598307,0.32045073490690734,0.5384519525165358,0.5902650676311547,0.9749756264217859
Xpa,107.20812455134453,0.05561424385860636,0.2672084410477698,0.20813056518923367,0.8351270221241223,0.9907139162436941
Anp32b,305.98278366078864,0.14064649733955667,0.2332489513828806,0.6029887658902439,0.5465161627022559,0.9715489037165047
Nans,58.217817776578336,-0.0792221363633639,0.26375654444911933,-0.30036083665270513,0.7639019331194645,0.9857121857296439
Anks6,11.43750868767793,0.21774883017017352,0.5317612108991338,0.409486110884227,0.6821829574520052,
Col15a1,1442.2618549130227,-0.3922784236547951,0.2592771324366464,-1.5129696165960456,0.13028737676641272,0.8895622339413337
Tgfbr1,79.50195754631099,-0.028049936938917622,0.2673282083296361,-0.10492696268075796,0.9164337639330888,0.9935055500003961
Alg2,23.04655839230995,0.7796228349685219,0.3993879213222488,1.952044098848643,0.05093296919135923,
Sec61b,668.269540597794,0.10536188435523412,0.23554151700684836,0.4473176775547842,0.654645705123744,0.9802796251612313
Nr4a3,1108.3077362249962,-0.2614923148037388,0.24314647528388766,-1.0754518012174814,0.28217250036968766,0.9474502956129918
Stx17,46.74576322475233,-0.24397614714514573,0.2859554362882247,-0.8531963942074998,0.3935504026515452,0.9561229874647326
Erp44,212.45140588397211,0.17586719836472306,0.21929971637549936,0.8019490461337018,0.4225824334015432,0.9589335095447377
Invs,25.67323809084923,0.5900675556764453,0.3567724023722479,1.653904707182992,0.09814687609047978,
Tex10,34.19141338077724,0.2592717999978187,0.3507568357949203,0.7391781814037379,0.45979880784432503,
Msantd3,22.73110258875629,-0.01963950631140615,0.3815763004730039,-0.05146940805039757,0.9589514783687605,
Mrpl50,45.36299061218097,0.17490456776861232,0.3273723863793342,0.5342679317062076,0.5931561756742691,0.9754406637161265
Tmem246,16.081725557421628,0.28149254265621987,0.4569632057525114,0.6160070200677701,0.5378898865779318,
Rnf20,54.326272710483536,-0.3479965577106411,0.28070070561494315,-1.239742368827574,0.21507070058777278,0.9424923906578533
Smc2,19.542400806821018,0.20897039932484385,0.3942349339048231,0.5300656571832212,0.5960664091296353,
Nipsnap3b,34.33939706735406,0.2545707572397206,0.3421124581382413,0.7441142559527993,0.45680735544024353,
Abca1,358.4622652606046,0.33953802705078195,0.19083991424590385,1.77917721453844,0.07521071274272675,0.7904585423394379
Slc44a1,344.1236727583011,0.19542456698509392,0.18404990467527116,1.0618020548822975,0.2883255567555011,0.9474502956129918
Fsd1l,24.013060573869,-0.8139219526085157,0.36835303617177734,-2.2096246608076076,0.027131222343939564,
Fktn,41.584781941121946,-0.09333761396810197,0.3446226493111028,-0.27084004535013273,0.7865140588051552,0.9866262364528611
Tmem38b,56.04894056155142,0.10570347742995001,0.28450377894369877,0.3715362861695695,0.710238134459676,0.9832436537563053
Zfp462,52.88613976019932,-0.30587629874036787,0.3006654081879261,-1.017331194113241,0.3089959018609306,0.9474502956129918
Rad23b,158.28427758672584,-0.13496295698780203,0.21331429207687655,-0.6326953326651108,0.5269326183529699,0.9701046240232268
Klf4,8477.045922197303,-0.15326958011617342,0.16821207856391573,-0.9111686950466843,0.36220649573386643,0.9492504925724602
Elp1,37.03206725487756,0.17543970346457932,0.3150847397699434,0.5568016514943732,0.577662955392299,0.9749756264217859
Abitram,13.028056811166788,-0.87688322110449,0.5005982387761193,-1.7516706076480129,0.07983046374312748,
Ctnnal1,9.756812008812101,0.16931466030709766,0.5585705846062152,0.3031213332267796,0.7617973969427146,
Tmem245,76.01874166359632,-0.2814081775479506,0.27923153853840194,-1.0077951044532505,0.31355283659498134,0.9474502956129918
Ptpn3,38.988487582563,-0.1668245058189248,0.3105749692492326,-0.5371472988380148,0.5911658712568504,0.9749756264217859
Pakap.1,535.110868691079,0.03715150360851664,0.22346833014467063,0.16624952441567545,0.8679605868367993,0.9918052810871902
Txn1,1987.0771030286396,0.017277559453285428,0.266879381712383,0.06473920668740728,0.9483816458602575,0.9939721250359359
Svep1,1593.1618056437253,-0.1856053710179488,0.17738179508266594,-1.046360878981129,0.29539444757802946,0.9474502956129918
Lpar1,530.0539933695195,-0.01780215722926098,0.17838465088762848,-0.09979646309634152,0.9205059160741292,0.9935055500003961
Olfr267,13.68908322464379,0.4622768194242384,0.46495313481157463,0.9942439029077181,0.32010413891846556,
Ecpas,205.7668252707192,-0.08962366898399658,0.21184990998014577,-0.4230526649380968,0.6722568370325941,0.9802796251612313
Ptgr1,39.23674743977442,0.0977489759969817,0.3452997240379651,0.28308443127001853,0.777112115724301,0.9866262364528611
Dnajc25,214.99659363649158,0.13171320330215863,0.21103579947416562,0.6241272979766761,0.5325439877419607,0.9712867369800846
Gng10,270.990064472192,0.23915791872907222,0.2278977434418254,1.0494088932921848,0.2939899668427246,0.9474502956129918
Ugcg,14.51590203630526,-0.7644599740350804,0.5185004158256586,-1.4743671378117535,0.14038276747731537,
Ptbp3,122.54822654476668,-0.4588304917024512,0.27054070822381593,-1.6959757912767228,0.08989046480640761,0.8299598025870861
Hsdl2,38.46441011555475,0.08117469770103766,0.34044385696771823,0.23843783942541474,0.811541521948936,0.9875772127952741
E130308A19Rik,7.608459047390757,-0.0895661388430699,0.5996850922169163,-0.14935528664213032,0.8812732920082621,
Inip,7.578419939051114,-0.12610608939007117,0.6615155019185629,-0.1906321001160691,0.8488138391062741,
Snx30,36.91069671118719,-0.26792993993710085,0.31112491801063735,-0.8611651604451055,0.38914708537626863,0.9549827989415576
Zfp37,14.268332107478916,-0.21851869094652243,0.4537166618594791,-0.4816192776587958,0.6300764291279322,
Slc31a2,62.367338710975346,0.29158087314545594,0.2843876297136196,1.0252937986053754,0.3052245810139421,0.9474502956129918
Fkbp15,39.91612175218421,-0.27067510339998413,0.3110889630961405,-0.87008905975341,0.3842517359296703,0.9534713840069736
Slc31a1,62.22951811463234,0.2235219308144668,0.29638211923309,0.7541680698985683,0.4507483078890876,0.9589335095447377
Cdc26,164.6023779922912,0.23401722368751576,0.20790491401974,1.1255973664253864,0.26033598333899866,0.9474502956129918
Prpf4,39.543724808605894,0.28614035337843224,0.31504997978474725,0.9082379677469998,0.36375250837598405,0.9492504925724602
Alad,29.808652756825023,0.7570547039922632,0.38670711554432724,1.9576953036580056,0.05026577665169762,
Pole3,61.540702377801075,-0.09575744152049886,0.2673744733430838,-0.35813980416008856,0.7202386925578381,0.9835862420551164
Rgs3,45.206809882785045,0.07530648061109106,0.3330569359026027,0.22610692795514478,0.8211182563868451,0.9875772127952741
Zfp618,25.723577046928256,-0.10937833616222789,0.35089524275360157,-0.3117122230096271,0.7552592378647217,
Col27a1,41.47156910701826,0.4709073239386325,0.3318259180644564,1.4191396702386576,0.15585830038436668,0.8953840545257316
Akna,7.086843685456359,-0.2687987593645984,0.6988948808909616,-0.38460542023419847,0.7005297777156254,
Atp6v1g1,410.8858373714143,0.10004806446577563,0.25142121867112904,0.3979300752520943,0.6906817299732574,0.9802796251612313
Tmem268,7.874426317944212,0.4384540410983332,0.6340246684298371,0.6915409808646172,0.4892256364087463,
Pappa,38.211098683453535,0.14662487309214567,0.3611902887587799,0.4059491012231194,0.6847799992603452,0.9802796251612313
Astn2,15.7170016611891,-0.10969632994499741,0.4724856741922363,-0.2321685840158747,0.816407077452498,
Trim32,25.212514098260556,-0.09790578769808471,0.4041554211450713,-0.24224786449899308,0.8085881087907564,
Tlr4,43.643200829499555,-0.09691533969917956,0.3259619039465487,-0.2973210627554555,0.7662214025756946,0.9857543394076788
Cdk5rap2,30.89734676145319,-0.640146829966644,0.3686606801764449,-1.7364120026585501,0.08249101149113075,
Megf9,89.73290040417383,-0.4563019456674717,0.26697955004686685,-1.7091269559311573,0.0874274353922295,0.8263288788787968
Tle1,193.1721493942745,0.2615358776032006,0.1986087231561571,1.3168398318414578,0.18789231816599516,0.9264677992445564
C630043F03Rik,14.20732510298937,-0.23832802705794787,0.4593134256578135,-0.5188788608053909,0.6038452199847408,
Kdm4c,39.87120867735882,0.07816051427983715,0.309209435224828,0.2527753211120682,0.8004418394087436,0.9875772127952741
Dmac1,77.67388604840953,0.03901812702162813,0.26628172069280703,0.14652949860813377,0.8835034047074429,0.9935055500003961
Ptprd,98.02726140471212,0.04036478085724271,0.2718718330467835,0.14846988893585303,0.8819719477121876,0.9935055500003961
Lurap1l,83.97668461084125,-0.2864799165528922,0.275408902547211,-1.0401984609186095,0.2982477064234079,0.9474502956129918
Mpdz,187.86127835317257,-0.262141225767073,0.20114671166434636,-1.303233960913605,0.1924948991151153,0.9264740538708655
Nfib,2253.343747687394,-0.03912434157517664,0.18381539186191317,-0.21284584048634977,0.8314472073340979,0.9897698638863058
Zdhhc21,39.020430301389965,-0.3068828574780653,0.3011206203290468,-1.0191359766153572,0.30813841641927764,0.9474502956129918
Ttc39b,31.076230132545362,-0.36922132004985614,0.3380203487551566,-1.0923050088836512,0.2746990594717208,
Snapc3,31.762181920938705,0.2296418835661128,0.3250941989263299,0.7063856701366494,0.47994832985521707,
Psip1,207.0217711964683,-0.11966831595030515,0.26181859669669166,-0.4570657602635347,0.6476237798028265,0.9802796251612313
Ccdc171,15.961835219592922,-0.24124261783903447,0.45980493513777443,-0.5246629590148904,0.5998175112750375,
Bnc2,71.15629123353068,0.013180625995360028,0.25621580828903673,0.05144345340507241,0.9589721597816612,0.9944852821739768
Cntln,110.3578618825353,-0.3660839726709013,0.2659433571181893,-1.3765486629854342,0.1686518322063172,0.908391266314132
Adamtsl1,319.39644816105886,0.4745161255286213,0.20219789438372354,2.346790637829801,0.018935891537020674,0.49666726663370053
Rraga,110.50586285789869,0.018877564242124164,0.23363440478146094,0.08079959053882509,0.9356013337092557,0.9935055500003961
Haus6,11.336436346519909,-0.20547862530383312,0.5006711515211314,-0.410406360900865,0.6815078809301374,
Plin2,95.85671843232342,0.03547140490629822,0.24433153176289182,0.14517735247008953,0.8845708465920342,0.9935055500003961
Dennd4c,67.03564495424436,-0.3506177216016345,0.25473164838969475,-1.3764199455312711,0.16869165636986694,0.908391266314132
Rps6,2225.285918796268,0.2664413214501547,0.20893837009146424,1.2752148939111478,0.20223319103300885,0.9309261509581593
Mllt3,53.84094826513957,-0.06077218557205131,0.27657872757193497,-0.21972834319387474,0.8260827293860687,0.9885238157556151
Focad,28.571817879453423,0.11067823838700797,0.35342049838820794,0.31316304201867656,0.7541567953767104,
Hacd4,45.69372903018675,-0.7187223432309024,0.3041039081258828,-2.3634104134347056,0.018107604054094305,0.4905723816961137
Klhl9,98.1523715017678,-0.20609501940079258,0.2712650289434409,-0.7597552113647634,0.4474009196219664,0.9589335095447377
Mtap,36.449880505130736,0.34792720273411787,0.30929060142163994,1.1249200626688511,0.2606229095039422,0.9474502956129918
Cdkn2b,9.354209664171535,-0.5749778633431951,0.5370893270271079,-1.0705441989059947,0.2843744252866869,
Tusc1,23.04792738438482,0.4872609165260377,0.3710124659803036,1.313327613503708,0.18907257759141516,
Caap1,27.58316423976998,-0.09640131064038727,0.39943820506477656,-0.24134223871938829,0.8092898764402494,
Plaa,49.84015093299661,-0.469931684324316,0.27363738178568414,-1.7173519248637297,0.08591488998537486,0.8215658713030589
Ift74,67.98017594786157,0.013054475460610874,0.27824697174382357,0.04691686446323617,0.9625794869968995,0.9944852821739768
Tek,88.92897041320738,-0.6107891190162437,0.28652655873914573,-2.1317015836298343,0.033031386559138655,0.6058975348361152
Mysm1,92.73670049270466,-0.45736829086372666,0.22834038992880898,-2.0030109040556647,0.0451761180981842,0.6939413953745578
Jun,7609.583951455755,-0.12548443497049436,0.1696114264834648,-0.7398347951676928,0.45940024320828565,0.9589335095447377
Cyp2j6,58.829253132464956,0.06447072815925177,0.2609512310189004,0.24706044845054675,0.8048614425831406,0.9875772127952741
Cyp2j9,80.1325404254482,0.41155569029889716,0.26602329267383573,1.5470663721296576,0.12184724178632991,0.8813143746888524
Nfia,1293.4274093680226,-0.17626508502717977,0.18868126951079642,-0.934194928220439,0.35020335145175874,0.9492504925724602
Tm2d1,124.42566747355052,0.16494207511197959,0.2264023978894189,0.7285350183991505,0.4662861403447467,0.9595036076719144
Usp1,86.37482224843144,-0.07921983041952152,0.27018849824449415,-0.2932020827468212,0.7693676922137209,0.9862761821949878
Dock7,209.19205970957975,-0.35715761225299913,0.2139802828923548,-1.6691145904908973,0.09509467226468295,0.843298329785982
Atg4c,16.476225887044837,0.09367443450079219,0.42723609854027605,0.21925683438465673,0.8264499849354439,
Alg6,26.186521219987412,0.10304526408780947,0.3504165513473787,0.29406505968851204,0.7687081893899244,
Itgb3bp,31.918083316318867,0.10492218875573206,0.338432287118187,0.3100241695293429,0.7565425766407425,
Efcab7,11.737405017887296,0.20783601409613106,0.5071670773586752,0.40979792138429116,0.6819541911459336,
Pgm1,69.30192850801897,0.4083003509675798,0.2680597820825749,1.5231690028077551,0.12771642895171148,0.8895622339413337
Ror1,129.03018445793344,0.1809120703897596,0.21876709304377678,0.82696198899328,0.4082586063057343,0.9589335095447377
Cachd1,69.71514758065605,0.027436025882265118,0.25917717356577896,0.10585818768218752,0.9156948689977812,0.9935055500003961
Raver2,10.335461757475073,0.473461643759178,0.5356770746159325,0.8838564616539517,0.37677370263552745,
Jak1,891.5568110968982,-0.14396770282199745,0.1843043443732708,-0.7811411245435445,0.43471949676525756,0.9589335095447377
E130102H24Rik,13.87787304856067,0.4730540972047415,0.4600032672491804,1.0283711679562737,0.3037752655956478,
0610043K17Rik,8.54600595969645,0.412911740505466,0.5756472709513831,0.7172999184431795,0.4731890575518285,
Leprot,224.6799256328466,-0.14858718079769664,0.20789778904954348,-0.7147126550840196,0.474786616343835,0.9599226874175278
Sgip1,19.227431793806897,-0.3032309777369714,0.45269462567458113,-0.6698356033829934,0.5029625945764795,
Mier1,211.98081520148796,-0.3855965960266271,0.2629485453637383,-1.4664336533721039,0.1425301837204011,0.8930623629978187
Slc35d1,24.39089036438947,-0.1645306709686407,0.36778904698836606,-0.4473506547187773,0.6546218983526267,
Oma1,17.379247678836776,0.2080543261172,0.44567391441040455,0.4668308361561644,0.6406209120571127,
Fyb2,58.587848550455874,0.8520203861842426,0.31537066440841544,2.701647560601413,0.006899685640534934,0.3110499656396097
Prkaa2,25.072017568032155,-0.028006343483490657,0.3611358091726252,-0.0775507240549038,0.9381854407742319,
Plpp3,4759.313543182648,0.16604824595913018,0.1581504401020049,1.0499385638891128,0.2937463597922153,0.9474502956129918
Usp24,86.95297779238084,-0.2169337335941067,0.2500205924173482,-0.8676634652236521,0.38557859197579314,0.9534713840069736
Dhcr24,10.27769299442932,-2.1556052727854658,0.6076112829875341,-3.5476715675631896,0.0003886525316960354,
Ttc4,36.47652256872578,0.059296982600633284,0.33310691729367475,0.17801186202433528,0.858713659979609,0.9918052810871902
Ssbp3,156.90642807830858,0.3245774025689072,0.22412769380927583,1.4481807091858547,0.14756651818559186,0.8953840545257316
Mrpl37,22.649700035580487,0.3752198297359914,0.3827040463017607,0.9804438530554024,0.326867072013066,
Tceanc2,17.649786328596814,0.07956176045322258,0.43035954215830324,0.18487276953175266,0.8533288295737201,
Tmem59,811.0195553712578,0.19772518886520857,0.20401206280588102,0.9691838126912404,0.3324534860634133,0.9474502956129918
Lrrc42,37.209390056976545,-0.1655775952018911,0.3039730367934319,-0.5447114551624233,0.5859519850906316,0.9749756264217859
Hspb11,68.34922274761334,-0.017878100225190444,0.3041456225527315,-0.058781382665110744,0.9531262372974438,0.9940589231272449
Yipf1,108.21298148051083,-0.13982205568935344,0.25451468524298637,-0.5493673402611903,0.5827533825923579,0.9749756264217859
