sender,receiver,ligand,receptor,pathway,SC,TC,delta_TC_SC,pct_change
Tgd_CD27+,Tgd_CD27+,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27+,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27+,Tgfb1,Tgfbr1,TGFb-immunosup,0.0054451598059087735,0.05904360658844195,0.05359844678253318,984.3
Tgd_CD27+,Tgd_CD27+,Tgfb1,Tgfbr2,TGFb-immunosup,0.04386970533176828,0.12196763270560407,0.07809792737383578,178.0
Tgd_CD27+,Tgd_CD27+,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27+,Tnf,Tnfrsf1a,TNF,0.00725701778930299,0.011232213528522491,0.003975195739219501,54.8
Tgd_CD27+,Tgd_CD27+,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27+,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27+,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27+,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27+,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Jag1,Notch2,Notch,0.003235817524202266,0.0005043519233855496,-0.0027314656008167165,-84.4
Tgd_CD27+,Tgd_CD27-,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Tgfb1,Tgfbr1,TGFb-immunosup,0.004040953948036122,0.0339359115391032,0.029894957591067077,739.8
Tgd_CD27+,Tgd_CD27-,Tgfb1,Tgfbr2,TGFb-immunosup,0.03183486939641588,0.10048337966877532,0.06864851027235944,215.6
Tgd_CD27+,Tgd_CD27-,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Tnf,Tnfrsf1a,TNF,0.002985176836027164,0.004542410704139063,0.001557233868111899,52.2
Tgd_CD27+,Tgd_CD27-,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,Tgd_CD27-,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Jag1,Notch2,Notch,0.003401124224040606,0.0004955855072703422,-0.002905538716770264,-85.4
Tgd_CD27+,Treg,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Tgfb1,Tgfbr1,TGFb-immunosup,0.006859015217132935,0.029215412194004323,0.022356396976871386,325.9
Tgd_CD27+,Treg,Tgfb1,Tgfbr2,TGFb-immunosup,0.03452278386825088,0.08041256046844286,0.04588977660019198,132.9
Tgd_CD27+,Treg,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Tnf,Tnfrsf1a,TNF,0.0011885695230669476,0.0011965442211472525,7.974698080304935e-06,0.7
Tgd_CD27+,Treg,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,Treg,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Jag1,Notch2,Notch,0.009965952717330168,0.0019820006040779737,-0.007983952113252195,-80.1
Tgd_CD27+,WAT_IPC,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Pdgfb,Pdgfrb,Stromal-PDGF,0.012410155157824915,0.018541945623130513,0.006131790465305598,49.4
Tgd_CD27+,WAT_IPC,Tgfb1,Tgfbr1,TGFb-immunosup,0.017332857862343398,0.05390953431266321,0.03657667645031981,211.0
Tgd_CD27+,WAT_IPC,Tgfb1,Tgfbr2,TGFb-immunosup,0.1757215960280713,0.5459574633257975,0.37023586729772623,210.7
Tgd_CD27+,WAT_IPC,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Tnf,Tnfrsf1a,TNF,0.013446433683909262,0.02884206518089935,0.01539563149699009,114.5
Tgd_CD27+,WAT_IPC,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,WAT_IPC,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Jag1,Notch2,Notch,0.013302693110565669,0.0021802662328010178,-0.01112242687776465,-83.6
Tgd_CD27+,cDC1,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Tgfb1,Tgfbr1,TGFb-immunosup,0.011565495853473457,0.03131504336343034,0.019749547509956885,170.8
Tgd_CD27+,cDC1,Tgfb1,Tgfbr2,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Tnf,Tnfrsf1a,TNF,0.017368767447542306,0.0313344192656045,0.013965651818062193,80.4
Tgd_CD27+,cDC1,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC1,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Jag1,Notch2,Notch,0.010108155438999341,0.001833913566766898,-0.008274241872232442,-81.9
Tgd_CD27+,cDC2,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Tgfb1,Tgfbr1,TGFb-immunosup,0.005736043601248884,0.014757112836897446,0.009021069235648563,157.3
Tgd_CD27+,cDC2,Tgfb1,Tgfbr2,TGFb-immunosup,0.003302456230197614,0.004863453507552494,0.0015609972773548801,47.3
Tgd_CD27+,cDC2,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Tnf,Tnfrsf1a,TNF,0.009305685373508893,0.02246395096528254,0.013158265591773648,141.4
Tgd_CD27+,cDC2,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,cDC2,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Jag1,Notch2,Notch,0.0037898349897159205,0.000993416617089707,-0.0027964183726262135,-73.8
Tgd_CD27+,mo-DC,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Tgfb1,Tgfbr1,TGFb-immunosup,0.00692529026312155,0.017062619691155557,0.010137329428034008,146.4
Tgd_CD27+,mo-DC,Tgfb1,Tgfbr2,TGFb-immunosup,0.009975271427361362,0.0,-0.009975271427361362,-100.0
Tgd_CD27+,mo-DC,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Tnf,Tnfrsf1a,TNF,0.009809905657016652,0.015980072292776,0.0061701666357593474,62.9
Tgd_CD27+,mo-DC,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,mo-DC,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Jag1,Notch2,Notch,0.006466097626917159,0.0013775601965094293,-0.00508853743040773,-78.7
Tgd_CD27+,nILC2,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Tgfb1,Tgfbr1,TGFb-immunosup,0.006170887345594826,0.02560095765736717,0.019430070311772345,314.9
Tgd_CD27+,nILC2,Tgfb1,Tgfbr2,TGFb-immunosup,0.027384734068724412,0.08389537273221491,0.0565106386634905,206.4
Tgd_CD27+,nILC2,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Tnf,Tnfrsf1a,TNF,0.00012013806182851497,0.0,-0.00012013806182851497,-100.0
Tgd_CD27+,nILC2,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,nILC2,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Jag1,Notch2,Notch,0.00567585299751348,0.0011299945485811682,-0.004545858448932312,-80.1
Tgd_CD27+,pre_CP,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Pdgfb,Pdgfrb,Stromal-PDGF,0.029447442739511717,0.04532478421668625,0.015877341477174536,53.9
Tgd_CD27+,pre_CP,Tgfb1,Tgfbr1,TGFb-immunosup,0.015732941634528694,0.06142998923495787,0.045697047600429176,290.5
Tgd_CD27+,pre_CP,Tgfb1,Tgfbr2,TGFb-immunosup,0.1186022341391141,0.3592801295882087,0.24067789544909463,202.9
Tgd_CD27+,pre_CP,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Tnf,Tnfrsf1a,TNF,0.023502362089598657,0.050203305764431105,0.026700943674832448,113.6
Tgd_CD27+,pre_CP,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,pre_CP,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Dll1,Notch1,Notch,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Jag1,Notch2,Notch,0.0030779159918437444,0.0007291522853664134,-0.002348763706477331,-76.3
Tgd_CD27+,vSMC,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Pdgfb,Pdgfrb,Stromal-PDGF,0.043646095948965104,0.04492648799438498,0.0012803920454198744,2.9
Tgd_CD27+,vSMC,Tgfb1,Tgfbr1,TGFb-immunosup,0.011775136974120571,0.03004246143203083,0.01826732445791026,155.1
Tgd_CD27+,vSMC,Tgfb1,Tgfbr2,TGFb-immunosup,0.01895053559771804,0.07901063622748414,0.0600601006297661,316.9
Tgd_CD27+,vSMC,Tgfb2,Tgfbr1,TGFb-immunosup,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Tnf,Tnfrsf1a,TNF,0.004771190293916817,0.014444380488587833,0.009673190194671017,202.7
Tgd_CD27+,vSMC,Tslp,Crlf2,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Vegfa,Flt1,Angiogenesis,0.0,0.008638562808395924,0.008638562808395924,86385628.1
Tgd_CD27+,vSMC,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27+,vSMC,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Areg,Egfr,Amphiregulin,0.019593869465960173,0.06415543809290748,0.04456156862694731,227.4
Tgd_CD27-,Areg,Areg,Erbb2,Amphiregulin,0.0011041194163402836,0.0034143896959170756,0.002310270279576792,209.2
Tgd_CD27-,Areg,Areg,Erbb3,Amphiregulin,7.536713200671009e-06,8.650441607530175e-05,7.896770287463074e-05,1046.4
Tgd_CD27-,Areg,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Dll1,Notch1,Notch,0.00029181549696096615,0.00012045229698799816,-0.000171363199972968,-58.7
Tgd_CD27-,Areg,Fndc5,Itgav,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Fndc5,Itgb1,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Jag1,Notch2,Notch,0.0018480838362831963,0.00489715337223525,0.0030490695359520537,165.0
Tgd_CD27-,Areg,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Tgd_CD27-,Areg,Pdgfb,Pdgfrb,Stromal-PDGF,0.027478998538259032,0.02078260972497925,-0.006696388813279781,-24.4
Tgd_CD27-,Areg,Tgfb1,Tgfbr1,TGFb-immunosup,0.04153264780876472,0.06791929705736197,0.026386649248597245,63.5
Tgd_CD27-,Areg,Tgfb1,Tgfbr2,TGFb-immunosup,0.25422815920921304,0.3784647824924731,0.12423662328326007,48.9
