gene,baseMean,log2FC,lfcSE,stat,pval,padj,n_a,n_b,contrast,cell_state,tissue,contrast_label,method,is_sig
Birc3,363.0909500841364,1.2929276198585666,0.33695456611910285,3.837097786653995,0.00012449690735066667,0.013831606406659066,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Col5a3,3445.2729903185113,-1.1845445562342465,0.2415579763509712,-4.903769166012405,9.401496417093901e-07,0.0002389115368784296,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Anln,48.18062152897412,-1.5799536797058136,0.3794635351823802,-4.163650873453351,3.131989031797985e-05,0.004450702088093393,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Adamts15,257.2534971595772,-1.2896837744631098,0.3521030801101755,-3.662801739932405,0.00024947162215604166,0.024196767415626867,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arhgap20,1157.5752024736112,-0.6646260023480097,0.1856837669784208,-3.579343596714349,0.0003444583298795767,0.029437938807400747,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ccnb2,10.582060207467586,-4.372511117595461,1.142761363668185,-3.8262678951272924,0.00013010070284781298,0.014196077584849308,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Col12a1,502.4903088328427,-1.2921946097926182,0.21266053340344002,-6.076325442771204,1.2296772406383518e-09,6.830857071746044e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nt5e,58.689675071438614,2.862531449045179,0.41895843131935845,6.832495147622805,8.345022974567489e-12,1.4569217967455612e-08,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rasgrf1,56.037486006134976,1.811140010129348,0.43736788945864613,4.1409990394381575,3.4579640892898703e-05,0.004857445877610518,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Mras,107.28586561249898,-1.487415222209413,0.3016538605262297,-4.930867516877272,8.186524259603721e-07,0.00021749459342742841,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Amotl2,1216.951948322225,-1.1228547695896376,0.24528965615577358,-4.577668651777789,4.70186678313937e-06,0.0009739239653685805,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Slco2a1,285.1820736441841,1.2661375204539778,0.3583362365874189,3.5333784060242355,0.0004102847703632255,0.03320589522257602,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Hebp2,119.1474771701038,-1.1984322066827855,0.3361287645214702,-3.5653961611673837,0.0003633069864551742,0.03020390939774615,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arhgap18,118.21522357140209,-2.4280123090207533,0.3937327727038117,-6.166650269794135,6.975179349468994e-10,4.2621833414930285e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
9330159F19Rik,40.33328341211052,1.7624249921029624,0.5167512140932082,3.4105870369277302,0.0006482319086805443,0.04801237670293898,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rspo3,71.17560123666988,1.8086472627504213,0.4703247942972266,3.8455282066363443,0.00012029302493639215,0.013612046830996745,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sowahc,107.05142829340112,1.489588778739909,0.38292628746986185,3.8900144165661303,0.00010023826679791621,0.012009920181738569,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pdxk,299.2162258434651,0.8080871911012993,0.22957431085555974,3.5199373487816765,0.0004316487460228238,0.03470512713911138,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Timp3,7531.743524160703,0.7390322999320112,0.19374751193275078,3.814409240974033,0.0001365090930839826,0.014634014268239924,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dusp6,32.03855418238668,-2.9338535180422403,0.7041441232077957,-4.166552586815311,3.0924058227840935e-05,0.004446151948264048,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Avpr1a,30.179585424325918,3.215801031341316,0.7269614353325963,4.423619844249423,9.706074968682099e-06,0.001634230552616431,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lif,193.64801969749132,1.2659909350632492,0.28679349547968497,4.414294448853446,1.0133995100987758e-05,0.001673615596340154,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sh3pxd2b,629.9409992776456,-1.1042432939820144,0.20144737667979287,-5.481547152322786,4.216223159247082e-08,1.5614079766411693e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ltc4s,133.8278667892842,-2.341030080650098,0.5563504082830154,-4.207833850387355,2.5783032253716086e-05,0.003890054779909435,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Vtn,22.099327509806457,4.266355459174726,1.100143150344715,3.8780002928145496,0.0001053185906387301,0.012242482583540769,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tmem98,21.660061739235775,-6.198253390025375,1.2378921849343099,-5.007102771518258,5.525542785523057e-07,0.0001534719508679029,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dusp14,133.37577830083467,1.3118803992424068,0.3249936414547091,4.036634050347196,5.422354877958125e-05,0.007017404315850759,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Hlf,293.90967800964876,5.025211086595731,0.9039104418714065,5.559412585379378,2.706841263030478e-08,1.0671066798546927e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fam117a,134.66524314088372,1.5464353993796478,0.3225154158513407,4.794919322840856,1.6274031253606142e-06,0.00038247103067369357,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dhx58os,75.28565570454289,-1.5808055801647738,0.4357978785125058,-3.6273824589520354,0.00028630904216006016,0.02630814138524884,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arl4d,1106.7524174475382,0.9502840766435068,0.25997214825174075,3.655330323013338,0.00025685104398395997,0.024523254754124802,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cyb561,268.3363553088704,0.8364130750188942,0.23398518322106385,3.5746411952447015,0.0003507085133736138,0.02949459687084658,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cygb,1128.0917720590862,1.38702985125877,0.2805669648381006,4.94366773386577,7.666632725077628e-07,0.0002082087078514971,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Asap2,659.2919708985391,-0.6237485400579066,0.17983297174623722,-3.468488197693134,0.0005233955162205024,0.039977603773317244,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rsad2,14.673505346079224,-3.4608891397236543,0.9567389989199119,-3.617380647836813,0.00029759948475363904,0.026742377229222226,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nfkbia,7159.674924739629,0.7217835394502552,0.20604212448990747,3.503087250906356,0.00045989879285378185,0.03579887355073929,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rin3,75.37068785632383,-3.5974487009278464,0.5611201554383227,-6.411191375076654,1.4438680921477193e-10,1.2603937110098055e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Akr1c18,257.6327210445777,-1.8156068822298752,0.4759130556137387,-3.814997005888952,0.00013618458474789124,0.014634014268239924,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Heatr1,73.3210463802863,1.1024342334038162,0.3245033960769186,3.3972964435247417,0.0006805519877458027,0.04980254995354165,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sfrp4,2298.000879917498,-0.9851922449608077,0.23984780222753327,-4.107572534795205,3.998392300754482e-05,0.005429372478613391,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Hist1h2bc,562.8410951734897,-0.9863356568972158,0.24793933399533533,-3.9781330416728977,6.945850578726561e-05,0.008751055662125496,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tubb2b,689.326695039214,-0.8461739999258274,0.24647562727769176,-3.4330940112487696,0.0005967351489488171,0.044740492363825116,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Aspn,3747.2157908233694,-1.3920291688396493,0.32862814470704743,-4.2358793404033035,2.276590090302397e-05,0.0034777759366981993,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
S1pr3,610.490975952593,-0.8151603181511575,0.2269417477399919,-3.5919363725227407,0.0003282299992571103,0.028652134435151036,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ntrk2,398.72633962441085,1.2519306753756596,0.29981027203798377,4.175743102014361,2.9701486683252312e-05,0.004373275527181042,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lhfpl2,544.490816563074,-1.0956733532197296,0.2656177749825587,-4.125000118277758,3.7073456640121185e-05,0.0050907271190890006,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Kif2a,1397.2986544607745,-0.823296282134313,0.19334867209008852,-4.25809121539096,2.061798247619248e-05,0.0031895235929309913,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fst,1511.5085838602645,1.4349853185692039,0.23095759616034153,6.213198190601925,5.191689905444045e-10,3.345627091158867e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nr1d2,669.1348481229066,1.8685823354830569,0.28753110067238885,6.498713812569821,8.100960005810325e-11,1.0047005691714377e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Wnt5a,839.6804644433984,0.7538046478186167,0.2095515943926566,3.5972269741176093,0.0003216278113924002,0.028652134435151036,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Plcxd3,80.34061211975065,1.3522132988837374,0.3734381590392317,3.620983196689549,0.0002934855777541048,0.026742377229222226,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
C7,43.90388201584276,2.841252653047001,0.7828189519151643,3.629514392946012,0.0002839548990849998,0.026289491073619563,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Basp1,4435.264249424251,-0.7546008189523847,0.2064207742822997,-3.6556437770182835,0.0002565373795210339,0.024523254754124802,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Matn2,846.6047303375963,-0.8186271423830592,0.2054841284479821,-3.9838947590071077,6.779490532591468e-05,0.008630432687375034,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gm49257,60.39860386788561,-1.2922119626655864,0.34522162619611346,-3.7431373489084567,0.00018173682350283254,0.018355419173786088,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ndrg1,2872.421452241886,0.6825601467480914,0.19178482559327953,3.558989323772702,0.0003722846630183189,0.030502682890083427,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
St3gal1,293.22144642038603,0.9980941668663605,0.2802260584781341,3.5617464424502883,0.00036839608294953667,0.030420057633285726,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tef,490.3967937169687,2.3397891974262413,0.3042401501435138,7.690599667146279,1.464469953912851e-14,4.4743218266922384e-11,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nfkbiz,2417.7906362334434,0.6937875020021191,0.19349279530470842,3.5855986312542387,0.00033630586563295997,0.029148893502839744,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Col8a1,218.33447313335486,-2.296186492125606,0.3187285175236077,-7.204207863061804,5.838224731499629e-13,1.4269788888731393e-09,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Vgll3,2062.272118258172,-1.4224104299604625,0.22596015953455414,-6.294961168776062,3.0747682153094687e-10,2.3485463974560635e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Map3k7cl,33.45034571225769,-2.260576803853762,0.6488774419864214,-3.483827079784764,0.0004942987356892435,0.038233068663659775,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Clic6,73.5231267160418,3.1371841336529194,0.5322767371966389,5.893896754112608,3.771928983194123e-09,1.920697670983974e-06,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Has1,13923.999494119309,1.0025250433316606,0.2662493416923273,3.765361585344912,0.00016630823353542306,0.017079436319633656,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Angptl4,1080.3689714178283,-1.1682434398069663,0.2780775805427162,-4.201142132806746,2.6557178857490714e-05,0.003957991253870659,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Slc29a1,957.9990795200364,1.0740711325153902,0.259683373484378,4.136079711626221,3.532895126762963e-05,0.004906308107292065,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
AI661453,25.77546308711956,-1.9275447316414553,0.5389541528360364,-3.5764539924193954,0.0003482865796151351,0.02949459687084658,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rftn1,731.3908134305781,-1.1817650808461333,0.2532217677420057,-4.6669174272970535,3.057521306935111e-06,0.0006555432963518244,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Mpp7,864.0324250333646,0.7617634569643432,0.20468026532154693,3.721724005817729,0.00019786722555865211,0.019659637102051118,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tslp,231.6804490784043,1.5646036831502907,0.2590901692151395,6.038838478086361,1.5522752942427351e-09,8.247981030843681e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ppic,2176.924122982128,-0.6278170338662751,0.1638947448328896,-3.8306111309817164,0.0001278253849753283,0.014073459727779163,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fbn2,42.48867751458542,-3.3617117661706186,0.5403884368431779,-6.220917282777085,4.942567001376971e-10,3.345627091158867e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ankrd1,323.68183833945983,-1.1560902639518122,0.3217273310129435,-3.593385306470284,0.0003264093610706198,0.028652134435151036,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rbp4,38.917282711067394,3.900722067228639,0.7946155756789913,4.908942369894411,9.156887967339295e-07,0.0002380985698911777,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Gsto1,18.147953106906986,7.347595695177646,2.0207466991347376,3.636079523635401,0.0002768189063635792,0.02582445690587253,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Timp1,857.5981611095076,-2.723476977004498,0.2389940225006594,-11.395586167838083,4.3985966684267486e-30,5.375524988484329e-26,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Klhl13,481.56746328090253,-1.2361852910565552,0.19381364979079238,-6.378215839756005,1.7916289562722627e-10,1.4596998316402215e-07,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
C430049B03Rik,39.52395243757217,-2.996881880960869,0.560916813627392,-5.342827685232572,9.150774343078068e-08,3.0224760336961368e-05,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tmem35a,110.71198575041467,-1.4094751773767102,0.3051002632200687,-4.6197114433823225,3.842740953751745e-06,0.0008096920206172427,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nrk,75.77029823330264,-2.8103722810061296,0.640935297340822,-4.3847987350144235,1.1609306467070858e-05,0.0018916977911209725,3,3,TH_vs_SH,WAT_IPC,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ccl22,23.043562876481307,5.398362126072419,1.1096664141504975,4.864851325796971,1.1454287557030656e-06,0.013141504114181272,2,2,TH_vs_SH,cDC1,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Npas2,26.519766685514984,-3.6684505601624897,0.5677354346658353,-6.461549405176218,1.0363630787164993e-10,1.2306811559758428e-07,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Col3a1,34232.51055865491,-0.8901975689468072,0.16499256316656802,-5.3953799605386425,6.837869517573022e-08,4.273668448483139e-05,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cyp27a1,193.04548461778109,0.8788115121136553,0.23295404227540273,3.7724673224373904,0.0001616411417907923,0.03146702555353539,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Slc41a1,93.3137213311734,1.146710549862835,0.29152677945962996,3.933465570430139,8.372983692117074e-05,0.018412811359979676,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ephx1,202.79541982654624,1.0781772827169336,0.23722540595769756,4.544948625398057,5.494865467533709e-06,0.0018152766541056564,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Il15ra,52.70547706908982,1.4568121795221098,0.36527361485739673,3.988276514554305,6.655506086210521e-05,0.015198872071874987,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Chst1,68.5262762833224,1.8365795987478843,0.41370343662541004,4.439362683880302,9.022565925840147e-06,0.0027472556504961987,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Postn,2711.8616981275723,-1.5056328102787924,0.17779081703327848,-8.468563424155766,2.4843794906105736e-17,8.697763822503333e-14,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tm4sf1,351.97804528664847,-1.0228831158846503,0.24350501743605016,-4.20066545919647,2.661315915137097e-05,0.007182528748239324,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sfrp2,147.3786742341756,-1.8474431022324342,0.30122148702694324,-6.133171708521533,8.614408130246431e-10,9.299645140606942e-07,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arhgap29,205.00156553483245,-1.0252620027349066,0.2624279612950949,-3.906832174724021,9.351405642592962e-05,0.019703780599068535,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Fyb2,34.342392781192565,1.8121141481296663,0.48672146957990564,3.723102968302838,0.00019678921716944118,0.03651362427948616,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cyp4b1,17.68379808150712,-3.896819444524589,0.85027653359499,-4.583002459269034,4.58346647530581e-06,0.0016493534664926211,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Zc3h12a,116.14299943713597,1.1686070174287397,0.28930581994061294,4.039348457174573,5.359988545983563e-05,0.012989768159909145,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Per3,60.809375000401566,2.1102487769834597,0.36516267945680686,5.778927846959974,7.517815604313968e-09,5.579628768826773e-06,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Spon2,199.86108059657215,-1.8999820835531869,0.28935032554687473,-6.566372717784933,5.155567602279256e-11,6.802485030785129e-08,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cldn15,37.45571460752488,-1.8666837078295013,0.4956578202774447,-3.7660733503299193,0.000165835090397227,0.03176276933011404,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Inmt,929.5281228809721,1.6009549440162665,0.19844624623370222,8.0674488653763,7.17822534735402e-16,1.7048285199965796e-12,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Adcyap1r1,124.34607573471568,-1.2025231749474028,0.2878742077535803,-4.177252225307938,2.9505178992256417e-05,0.007786088900734333,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Pde3a,242.92356066853404,-0.9408740774708794,0.21513706395508833,-4.373370446606517,1.2234286005790401e-05,0.0036320536579690253,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tmtc1,151.38860774644212,1.1608382050077943,0.25877268979784085,4.485937855013478,7.259389995165526e-06,0.002324335579119402,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Peg3,99.68408329703674,-1.6204552003330974,0.2756474523597397,-5.878723661186924,4.134419011139375e-09,3.2730817171520053e-06,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Rtn2,63.03261206100621,-1.328785281180685,0.3590946850955883,-3.700375795946332,0.00021528042740964979,0.039330078084455246,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Dbp,179.66461371949947,6.013526902730574,0.7999301342832298,7.51756515351049,5.580575067156474e-14,1.1044888153747188e-10,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Nmb,191.11986665161086,1.2338682291342962,0.2753704819143448,4.480757053394329,7.437873853182087e-06,0.002324335579119402,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Prss23,1067.4810723725834,-0.9424618452525666,0.24383681984063318,-3.865133435830325,0.00011102848320836795,0.022732124794816715,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arntl,75.53623042267047,-3.0523570594464466,0.3539956819875559,-8.622582745384298,6.546062964146207e-18,4.3803373609593715e-14,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Tspan4,209.02036676641583,1.1397228886849609,0.23335454572890862,4.884082652535912,1.039114833016293e-06,0.0004570180978543881,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Hpgd,356.76610823304145,-1.866119145660521,0.25473270852117974,-7.325793206903238,2.374897677548491e-13,3.5252387401110416e-10,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Lpl,2772.266552176216,-1.1990825911902057,0.19666790520852082,-6.096991727851354,1.0808311028446045e-09,1.053317155240563e-06,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Cotl1,126.3043784573304,1.1439367126215325,0.2930093536800898,3.9040962285132124,9.457814687552897e-05,0.019703780599068535,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Col5a3,2627.6856985161216,-0.65059296959574,0.17924935714332368,-3.6295414386091256,0.0002839251513157815,0.049582517233454484,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Icam1,367.02611925712904,0.8928574677952018,0.21214988859559178,4.2086162463049925,2.5693933421787752e-05,0.007095708357761153,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Arhgap18,100.17709076324961,-1.5685089059828647,0.29808717807505747,-5.261913364109605,1.4256394434835976e-07,8.464734195683861e-05,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Marcks,1637.8225776505071,-1.1322305306834708,0.21596270092765268,-5.242713328829717,1.5823228113492425e-07,8.947658754653455e-05,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Timp3,1306.9841033456587,1.8447587551717686,0.2142854255327179,8.608885791395569,7.3774102921421e-18,4.3803373609593715e-14,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Sh3pxd2b,277.8414006928717,-1.0680051847131387,0.20568265784468542,-5.192490197786184,2.0749979853776518e-07,0.0001071330481580853,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Irf1,446.6599431872594,1.1184502322930623,0.2611163804867096,4.283339981231049,1.8410852105795952e-05,0.0052054492561030225,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Vtn,77.88914656438347,1.3754631340237036,0.34141865436754776,4.028670128091404,5.609326085173258e-05,0.013322149452286488,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ccl2,4097.166608148675,1.1949421082731293,0.32409672816032314,3.6869921984587855,0.0002269203109682382,0.0404400216702536,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
Ccl8,64.54267255569056,-1.8079480142729776,0.3487264693913642,-5.184430127797317,2.166763564190806e-07,0.0001072096555198576,3,3,TH_vs_SH,pre_CP,vWAT,rescue_TH_vs_SH,deseq2_pseudobulk,True
